study_id,contrast_id,x,y,z
30261,2,42,-2,5
30261,2,62,-8,32
30262,1,-35,-49,56
30262,1,-58,-52,27
30262,1,3,27,39
30262,1,33,-57,56
30262,1,35,-64,47
30262,1,52,14,30
30262,1,56,12,40
30262,1,6,24,30
30263,2,-16,32,9
30263,2,-17,21,60
30263,2,-18,-77,-3
30263,2,-38,56,-3
30263,2,-9,-16,46
30263,2,0,61,-1
30263,2,14,-82,-3
30263,2,15,-88,27
30263,2,28,-18,-8
30263,2,28,32,1
30263,2,31,-70,27
30263,2,32,59,-7
30263,2,4,-45,25
30263,2,48,7,19
30263,2,64,-44,-7
30264,5,-17,-69,-25
30264,5,-29,-45,-42
30264,5,-35,-70,-36
30264,5,-7,-83,-26
30264,5,23,-75,-25
30264,5,31,-85,-31
